Brand,model,full_name,Km_driven,fuel,transmission,Price(?),Price_per_km,Price_per_year,emi_from_5yr_down_payment_20_percent,emi_perc_price,testdrive_loc,spiny_category,city,created_at,creation_year,creation_month,model_year,age_years,testdrive_area
Nissan,Sunny Xv,Nissan Sunny Xv,141000,diesel,manual,400000,2.84,36364,"6,825",1.02,"Spinny  Hub, VR Mall, Bangalore",Budget,Bangalore,09-06-2024,2024,6,2014,11,VR Mall
Hyundai,Grand I10,Hyundai Grand I10,34000,petrol,manual,445000,13.09,44500,"8,100",1.09,"Spinny  Hub, Mantri Mall, Bangalore",Budget,Bangalore,09-06-2024,2024,6,2015,10,Mantri Mall
Hyundai,I10 Sportz,Hyundai I10 Sportz,73000,petrol,manual,310000,4.25,23846,"8,350",1.62,"Spinny  Hub, Mantri Mall, Bangalore",Budget,Bangalore,09-06-2024,2024,6,2012,13,Mantri Mall
Tata,Zest Xt,Tata Zest Xt,28000,petrol,manual,499000,17.82,49900,"9,086",1.09,"Spinny  Hub, Mantri Mall, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2015,10,Mantri Mall
Nissan,Micra Xv,Nissan Micra Xv,70000,petrol,automatic,498000,7.11,62250,"8,492",1.02,"Spinny  Hub, VR Mall, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2017,8,VR Mall
Hyundai,Grand I10,Hyundai Grand I10,51000,petrol,manual,471000,9.24,42818,"8,564",1.09,"Spinny  Hub, Bangalore Vega Mall",Assured,Bangalore,09-06-2024,2024,6,2014,11,Bangalore Vega Mall
Volkswagen,Polo Trendline,Volkswagen Polo Trendline,39000,petrol,manual,589000,15.10,147250,"10,051",1.02,"Spinny Park, Yelahanka, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2021,4,Yelahanka
Mahindra,Kuv100 K2,Mahindra Kuv100 K2,35000,petrol,manual,359000,10.26,44875,"6,534",1.09,"Spinny  Hub, Nexus Shanti Niketan Mall, Whitefield Rd, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2017,8,Nexus Shanti Niketan Mall
Maruti,Suzuki Alto,Maruti Suzuki Alto,34000,petrol,manual,373000,10.97,41444,"6,782",1.09,"Spinny  Hub, Mantri Mall, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2016,9,Mantri Mall
Hyundai,Creta 1.6,Hyundai Creta 1.6,68000,petrol,manual,928000,13.65,116000,"16,891",1.09,"Spinny  Hub, Bellandur, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2017,8,Bellandur
Hyundai,Creta 1.6,Hyundai Creta 1.6,55000,petrol,automatic,1062000,19.31,118000,"19,329",1.09,"Spinny  Hub, VR Mall, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2016,9,VR Mall
Maruti,Suzuki Swift,Maruti Suzuki Swift,33000,petrol,manual,582000,17.64,58200,"10,593",1.09,"Spinny Park, Yelahanka, Bangalore",Budget,Bangalore,09-06-2024,2024,6,2015,10,Yelahanka
Ford,Ecosport Titanium,Ford Ecosport Titanium,102000,petrol,automatic,589000,5.77,58900,"10,721",1.09,"Spinny  Hub, Mantri Mall, Bangalore",Budget,Bangalore,09-06-2024,2024,6,2015,10,Mantri Mall
Datsun,Go T,Datsun Go T,47000,petrol,manual,299000,6.36,29900,"8,059",1.62,"Spinny  Hub, Bangalore Vega Mall",Budget,Bangalore,09-06-2024,2024,6,2015,10,Bangalore Vega Mall
Renault,Triber Rxz,Renault Triber Rxz,15000,petrol,manual,742000,49.47,247333,"13,506",1.09,"Spinny Park, Yelahanka, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2022,3,Yelahanka
Renault,Kwid Std,Renault Kwid Std,25000,petrol,manual,299000,11.96,59800,"5,442",1.09,"Spinny  Hub, Mantri Mall, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2020,5,Mantri Mall
Volkswagen,Polo Highline,Volkswagen Polo Highline,61000,petrol,manual,689000,11.30,98429,"11,757",1.02,"Spinny  Hub, VR Mall, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2018,7,VR Mall
Hyundai,Creta Sx,Hyundai Creta Sx,17000,petrol,automatic,1803000,106.06,601000,"32,813",1.09,"Spinny  Hub, Bellandur, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2022,3,Bellandur
Mahindra,Xuv500 W6,Mahindra Xuv500 W6,86000,diesel,manual,1005000,11.69,125625,"19,127",1.14,"Spinny  Hub, VR Mall, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2017,8,VR Mall
Hyundai,I20 N,Hyundai I20 N,28000,petrol,automatic,1071000,38.25,267750,"19,494",1.09,"Spinny  Hub, Bellandur, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2021,4,Bellandur
Maruti,Suzuki Swift,Maruti Suzuki Swift,84000,petrol,automatic,395000,4.70,32917,"8,477",1.29,"Spinny  Hub, Mantri Mall, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2013,12,Mantri Mall
Honda,Amaze 1.2,Honda Amaze 1.2,51000,petrol,manual,444000,8.71,40364,"8,081",1.09,"Spinny  Hub, Mantri Mall, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2014,11,Mantri Mall
Hyundai,Elite I20,Hyundai Elite I20,36000,petrol,manual,572000,15.89,71500,"10,411",1.09,"Spinny Park, Yelahanka, Bangalore",Budget,Bangalore,09-06-2024,2024,6,2017,8,Yelahanka
Toyota,Corolla Altis,Toyota Corolla Altis,109000,petrol,automatic,860000,7.89,86000,"15,660",1.09,"Spinny Park, Yelahanka, Bangalore",Budget,Bangalore,09-06-2024,2024,6,2015,10,Yelahanka
Kia,Seltos Htx,Kia Seltos Htx,92000,diesel,automatic,1252000,13.61,208667,"22,789",1.09,"Spinny  Hub, Bangalore Vega Mall",Budget,Bangalore,09-06-2024,2024,6,2019,6,Bangalore Vega Mall
Hyundai,Verna 1.6,Hyundai Verna 1.6,45000,diesel,automatic,989000,21.98,141286,"18,002",1.09,"Spinny  Hub, Bellandur, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2018,7,Bellandur
Maruti,Suzuki Swift,Maruti Suzuki Swift,24000,petrol,automatic,768000,32.00,192000,"13,979",1.09,"Spinny  Hub, Bangalore Vega Mall",Assured,Bangalore,09-06-2024,2024,6,2021,4,Bangalore Vega Mall
Renault,Triber Rxz,Renault Triber Rxz,31000,petrol,manual,693000,22.35,231000,"12,614",1.09,"Spinny  Hub, Bangalore Vega Mall",Assured,Bangalore,09-06-2024,2024,6,2022,3,Bangalore Vega Mall
Hyundai,New I20,Hyundai New I20,23000,petrol,manual,845000,36.74,211250,"15,381",1.09,"Spinny  Hub, Bangalore Vega Mall",Assured,Bangalore,09-06-2024,2024,6,2021,4,Bangalore Vega Mall
Honda,Amaze 1.2,Honda Amaze 1.2,74000,petrol,manual,394000,5.32,32833,"8,463",1.29,"Spinny  Hub, VR Mall, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2013,12,VR Mall
Tata,Altroz Xz,Tata Altroz Xz,50000,diesel,manual,832000,16.64,208000,"14,525",1.05,"Spinny  Hub, Bangalore Vega Mall",Assured,Bangalore,09-06-2024,2024,6,2021,4,Bangalore Vega Mall
Maruti,Suzuki S-Cross,Maruti Suzuki S-Cross,42000,diesel,manual,929000,22.12,154833,"16,910",1.09,"Spinny Park, Yelahanka, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2019,6,Yelahanka
Tata,Nexon Xm,Tata Nexon Xm,28000,petrol,manual,849000,30.32,212250,"15,453",1.09,"Spinny Park, Yelahanka, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2021,4,Yelahanka
Hyundai,Eon Era,Hyundai Eon Era,50000,petrol,manual,269000,5.38,29889,"4,590",1.02,"Spinny  Hub, Bangalore Vega Mall",Budget,Bangalore,09-06-2024,2024,6,2016,9,Bangalore Vega Mall
Maruti,Suzuki Dzire,Maruti Suzuki Dzire,43000,petrol,manual,619000,14.40,88429,"11,267",1.09,"Spinny Park, Yelahanka, Bangalore",Budget,Bangalore,09-06-2024,2024,6,2018,7,Yelahanka
Hyundai,Creta 1.6,Hyundai Creta 1.6,82000,diesel,automatic,971000,11.84,138714,"17,674",1.09,"Spinny Park, Yelahanka, Bangalore",Budget,Bangalore,09-06-2024,2024,6,2018,7,Yelahanka
Renault,Kiger Rxt,Renault Kiger Rxt,29000,petrol,manual,664000,22.90,221333,"12,086",1.09,"Spinny  Hub, Bangalore Vega Mall",Assured,Bangalore,09-06-2024,2024,6,2022,3,Bangalore Vega Mall
Tata,Tiago Xza+,Tata Tiago Xza+,5000,petrol,automatic,682000,136.40,170500,"12,414",1.09,"Spinny  Hub, Mantri Mall, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2021,4,Mantri Mall
Maruti,Suzuki Dzire,Maruti Suzuki Dzire,35000,petrol,automatic,723000,20.66,103286,"13,160",1.09,"Spinny  Hub, Mantri Mall, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2018,7,Mantri Mall
Hyundai,Elite I20,Hyundai Elite I20,29000,petrol,manual,688000,23.72,98286,"12,521",1.09,"Spinny  Hub, Bangalore Vega Mall",Assured,Bangalore,09-06-2024,2024,6,2018,7,Bangalore Vega Mall
Skoda,Kushaq Ambition,Skoda Kushaq Ambition,14000,petrol,manual,1217000,86.93,304250,"22,152",1.09,"Spinny Park, Yelahanka, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2021,4,Yelahanka
Renault,Kwid Rxl(O),Renault Kwid Rxl(O),3000,petrol,manual,497000,165.67,165667,"9,046",1.09,"Spinny  Hub, Mantri Mall, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2022,3,Mantri Mall
Tata,Safari Xza,Tata Safari Xza,35000,diesel,automatic,2105000,60.14,526250,"38,316",1.09,"Spinny  Hub, Bellandur, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2021,4,Bellandur
Maruti,Suzuki Baleno,Maruti Suzuki Baleno,12000,petrol,manual,798000,66.50,266000,"14,525",1.09,"Spinny Park, Yelahanka, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2022,3,Yelahanka
Hyundai,I10 Magna,Hyundai I10 Magna,52000,petrol,manual,374000,7.19,34000,"6,807",1.09,"Spinny  Hub, Bangalore Vega Mall",Budget,Bangalore,09-06-2024,2024,6,2014,11,Bangalore Vega Mall
Hyundai,Elite I20,Hyundai Elite I20,43000,petrol,manual,583000,13.56,72875,"10,612",1.09,"Spinny  Hub, Bangalore Vega Mall",Budget,Bangalore,09-06-2024,2024,6,2017,8,Bangalore Vega Mall
Volkswagen,Vento Highline,Volkswagen Vento Highline,123000,petrol,manual,352000,2.86,25143,"12,551",2.14,"Spinny  Hub, Mantri Mall, Bangalore",Budget,Bangalore,09-06-2024,2024,6,2011,14,Mantri Mall
Maruti,Suzuki Ignis,Maruti Suzuki Ignis,41000,petrol,automatic,557000,13.59,69625,"10,138",1.09,"Spinny  Hub, Nexus Shanti Niketan Mall, Whitefield Rd, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2017,8,Nexus Shanti Niketan Mall
Volkswagen,Polo Highline,Volkswagen Polo Highline,77000,diesel,manual,645000,8.38,64500,"11,006",1.02,"Spinny  Hub, Nexus Shanti Niketan Mall, Whitefield Rd, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2015,10,Nexus Shanti Niketan Mall
Tata,Altroz Xt,Tata Altroz Xt,3000,petrol,manual,819000,273.00,273000,"14,907",1.09,"Spinny  Hub, Nexus Shanti Niketan Mall, Whitefield Rd, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2022,3,Nexus Shanti Niketan Mall
Tata,Zest Xma,Tata Zest Xma,71000,diesel,automatic,488000,6.87,54222,"8,882",1.09,"Spinny  Hub, VR Mall, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2016,9,VR Mall
Tata,Safari Xza,Tata Safari Xza,19000,diesel,automatic,2345000,123.42,781667,"42,684",1.09,"Spinny  Hub, VR Mall, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2022,3,VR Mall
Hyundai,Elite I20,Hyundai Elite I20,25000,petrol,manual,739000,29.56,105571,"13,450",1.09,"Spinny  Hub, Mantri Mall, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2018,7,Mantri Mall
Maruti,Suzuki Swift,Maruti Suzuki Swift,83000,diesel,manual,405000,4.88,36818,"7,371",1.09,"Spinny  Hub, Mantri Mall, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2014,11,Mantri Mall
Tata,Altroz Xz,Tata Altroz Xz,26000,diesel,manual,866000,33.31,216500,"15,763",1.09,"Spinny  Hub, Bangalore Vega Mall",Assured,Bangalore,09-06-2024,2024,6,2021,4,Bangalore Vega Mall
Hyundai,Elite I20,Hyundai Elite I20,128000,diesel,manual,503000,3.93,50300,"9,155",1.09,"Spinny Park, Yelahanka, Bangalore",Budget,Bangalore,09-06-2024,2024,6,2015,10,Yelahanka
Hyundai,Grand I10,Hyundai Grand I10,60000,petrol,manual,419000,6.98,38091,"7,626",1.09,"Spinny  Hub, Bangalore Vega Mall",Budget,Bangalore,09-06-2024,2024,6,2014,11,Bangalore Vega Mall
Tata,Zest Xm,Tata Zest Xm,42000,petrol,manual,418000,9.95,41800,"7,601",1.09,"Spinny Park, Yelahanka, Bangalore",Budget,Bangalore,09-06-2024,2024,6,2015,10,Yelahanka
Honda,Amaze 1.2,Honda Amaze 1.2,42000,petrol,automatic,741000,17.64,123500,"13,488",1.09,"Spinny Park, Yelahanka, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2019,6,Yelahanka
Ford,Ecosport Titanium,Ford Ecosport Titanium,45000,diesel,manual,732000,16.27,81333,"13,324",1.09,"Spinny  Hub, Mantri Mall, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2016,9,Mantri Mall
Mahindra,Tuv300 T8,Mahindra Tuv300 T8,39000,diesel,manual,736000,18.87,92000,"13,403",1.09,"Spinny  Hub, Mantri Mall, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2017,8,Mantri Mall
Hyundai,Venue S,Hyundai Venue S,31000,petrol,manual,823000,26.55,137167,"14,980",1.09,"Spinny  Hub, Bangalore Vega Mall",Assured,Bangalore,09-06-2024,2024,6,2019,6,Bangalore Vega Mall
Toyota,Yaris G,Toyota Yaris G,33000,petrol,automatic,947000,28.70,189400,"16,160",1.02,"Spinny  Hub, VR Mall, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2020,5,VR Mall
Mahindra,Xuv500 W7,Mahindra Xuv500 W7,68000,diesel,automatic,1138000,16.74,162571,"21,659",1.14,"Spinny  Hub, Bellandur, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2018,7,Bellandur
Hyundai,Grand I10,Hyundai Grand I10,58000,petrol,automatic,531000,9.16,66375,"9,665",1.09,"Spinny  Hub, VR Mall, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2017,8,VR Mall
Honda,Mobilio S,Honda Mobilio S,61000,petrol,manual,519000,8.51,47182,"8,856",1.02,"Spinny Park, Yelahanka, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2014,11,Yelahanka
Volkswagen,Passat Highline,Volkswagen Passat Highline,122000,diesel,automatic,754000,6.18,58000,"19,053",1.52,"Spinny  Hub, Mantri Mall, Bangalore",Budget,Bangalore,09-06-2024,2024,6,2012,13,Mantri Mall
Maruti,Suzuki Ciaz,Maruti Suzuki Ciaz,89000,petrol,manual,537000,6.03,53700,"9,774",1.09,"Spinny Park, Yelahanka, Bangalore",Budget,Bangalore,09-06-2024,2024,6,2015,10,Yelahanka
Maruti,Suzuki Ciaz,Maruti Suzuki Ciaz,96000,petrol,manual,608000,6.33,67556,"11,067",1.09,"Spinny  Hub, Nexus Shanti Niketan Mall, Whitefield Rd, Bangalore",Budget,Bangalore,09-06-2024,2024,6,2016,9,Nexus Shanti Niketan Mall
Hyundai,Fluidic Verna,Hyundai Fluidic Verna,86000,petrol,manual,685000,7.97,76111,"12,475",1.09,"Spinny Park, Yelahanka, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2016,9,Yelahanka
Renault,Triber Rxz,Renault Triber Rxz,32000,petrol,manual,642000,20.06,107000,"11,685",1.09,"Spinny Park, Yelahanka, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2019,6,Yelahanka
Tata,Nexon Xza,Tata Nexon Xza,73000,petrol,automatic,807000,11.05,115286,"14,689",1.09,"Spinny  Hub, Mantri Mall, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2018,7,Mantri Mall
Ford,Ecosport Ambiente,Ford Ecosport Ambiente,67000,diesel,manual,687000,10.25,98143,"12,505",1.09,"Spinny  Hub, Mantri Mall, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2018,7,Mantri Mall
Renault,Kwid Rxt,Renault Kwid Rxt,35000,petrol,manual,312000,8.91,34667,"5,679",1.09,"Spinny  Hub, Bangalore Vega Mall",Assured,Bangalore,09-06-2024,2024,6,2016,9,Bangalore Vega Mall
Maruti,Suzuki Ciaz,Maruti Suzuki Ciaz,28000,diesel,manual,899000,32.11,149833,"16,364",1.09,"Spinny Park, Yelahanka, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2019,6,Yelahanka
Mahindra,Scorpio S10,Mahindra Scorpio S10,51000,diesel,manual,1252000,24.55,156500,"22,789",1.09,"Spinny  Hub, VR Mall, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2017,8,VR Mall
Datsun,Go T,Datsun Go T,44000,petrol,manual,286000,6.50,31778,"6,138",1.29,"Spinny  Hub, Mantri Mall, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2016,9,Mantri Mall
Datsun,Redi-Go T,Datsun Redi-Go T,34000,petrol,manual,259000,7.62,37000,"5,558",1.29,"Spinny  Hub, Bangalore Vega Mall",Budget,Bangalore,09-06-2024,2024,6,2018,7,Bangalore Vega Mall
Tata,Zest Xt,Tata Zest Xt,69000,petrol,manual,412000,5.97,45778,"7,499",1.09,"Spinny Park, Yelahanka, Bangalore",Budget,Bangalore,09-06-2024,2024,6,2016,9,Yelahanka
Ford,Figo Duratec,Ford Figo Duratec,33000,petrol,manual,278000,8.42,19857,0,0.00,"Spinny  Hub, VR Mall, Bangalore",Budget,Bangalore,09-06-2024,2024,6,2011,14,VR Mall
Hyundai,I10 Sportz,Hyundai I10 Sportz,41000,petrol,manual,431000,10.51,47889,"7,845",1.09,"Spinny  Hub, VR Mall, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2016,9,VR Mall
Maruti,Suzuki Ertiga,Maruti Suzuki Ertiga,79000,petrol,automatic,781000,9.89,97625,"14,216",1.09,"Spinny  Hub, Mantri Mall, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2017,8,Mantri Mall
Mahindra,Xuv 300,Mahindra Xuv 300,48000,diesel,automatic,955000,19.90,191000,"17,383",1.09,"Spinny Park, Yelahanka, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2020,5,Yelahanka
Skoda,Octavia Style,Skoda Octavia Style,86000,petrol,automatic,1250000,14.53,138889,"22,753",1.09,"Spinny  Hub, VR Mall, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2016,9,VR Mall
Tata,Tiago Revotorq,Tata Tiago Revotorq,86000,diesel,manual,418000,4.86,46444,"7,608",1.09,"Spinny  Hub, Mantri Mall, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2016,9,Mantri Mall
Tata,Tiago Revotorq,Tata Tiago Revotorq,60000,diesel,manual,456000,7.60,57000,"8,300",1.09,"Spinny  Hub, Bangalore Vega Mall",Budget,Bangalore,09-06-2024,2024,6,2017,8,Bangalore Vega Mall
Tata,Nexon Xm,Tata Nexon Xm,76000,diesel,manual,667000,8.78,95286,"12,141",1.09,"Spinny  Hub, Bangalore Vega Mall",Assured,Bangalore,09-06-2024,2024,6,2018,7,Bangalore Vega Mall
Ford,Ecosport Ambiente,Ford Ecosport Ambiente,47000,petrol,manual,529000,11.26,52900,"9,629",1.09,"Spinny  Hub, Bangalore Vega Mall",Assured,Bangalore,09-06-2024,2024,6,2015,10,Bangalore Vega Mall
Hyundai,Venue Sx,Hyundai Venue Sx,7000,petrol,automatic,998000,142.57,166333,"18,166",1.09,"Spinny  Hub, Mantri Mall, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2019,6,Mantri Mall
Volkswagen,Polo Highline,Volkswagen Polo Highline,140000,diesel,manual,427000,3.05,38818,"7,286",1.02,"Spinny Park, Yelahanka, Bangalore",Budget,Bangalore,09-06-2024,2024,6,2014,11,Yelahanka
Maruti,Suzuki Eeco,Maruti Suzuki Eeco,40000,petrol,manual,492000,12.30,123000,"8,395",1.02,"Spinny  Hub, Mantri Mall, Bangalore",Budget,Bangalore,09-06-2024,2024,6,2021,4,Mantri Mall
Toyota,Innova Crysta,Toyota Innova Crysta,70000,diesel,automatic,1859000,26.56,232375,"33,838",1.09,"Spinny  Hub, Bellandur, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2017,8,Bellandur
Maruti,Suzuki Swift,Maruti Suzuki Swift,64000,diesel,manual,477000,7.45,47700,"8,682",1.09,"Spinny Park, Yelahanka, Bangalore",Assured,Bangalore,09-06-2024,2024,6,2015,10,Yelahanka
Maruti,Suzuki Dzire,Maruti Suzuki Dzire,52000,diesel,manual,605000,11.63,86429,"11,012",1.09,"Spinny  Hub, Bangalore Vega Mall",Assured,Bangalore,09-06-2024,2024,6,2018,7,Bangalore Vega Mall
Maruti,Suzuki Ertiga,Maruti Suzuki Ertiga,135000,petrol,manual,589000,4.36,49083,"12,641",1.29,"Spinny  Hub, Mantri Mall, Bangalore",Budget,Bangalore,09-06-2024,2024,6,2013,12,Mantri Mall
MG,Motors Hector,MG Motors Hector,51000,diesel,manual,1399000,27.43,279800,"25,458",1.09,"Spinny  Hub, Neelkanth Business Park, Vidyavihar, Mumbai",Budget,Mumbai,09-06-2024,2024,6,2020,5,Neelkanth Business Park
Maruti,Suzuki Wagon,Maruti Suzuki Wagon,59000,petrol+cng,manual,290000,4.92,26364,"5,271",1.09,"Spinny  Hub, Neelkanth Business Park, Vidyavihar, Mumbai",Budget,Mumbai,09-06-2024,2024,6,2014,11,Neelkanth Business Park
Mahindra,Xuv500 W9,Mahindra Xuv500 W9,43000,diesel,manual,1152000,26.79,164571,"21,933",1.14,"Spinny  Hub, Seawoods, Navi Mumbai",Assured,Mumbai,09-06-2024,2024,6,2018,7,Seawoods
Hyundai,Xcent S,Hyundai Xcent S,52000,petrol,manual,398000,7.65,44222,"6,791",1.02,"Spinny  Hub, Kohinoor Square Mall, Dadar, Mumbai",Assured,Mumbai,09-06-2024,2024,6,2016,9,Kohinoor Square Mall
Renault,Duster Rxz,Renault Duster Rxz,19000,petrol,manual,895000,47.11,223750,"16,291",1.09,"Spinny  Hub, Korum Mall, Thane",Assured,Mumbai,09-06-2024,2024,6,2021,4,Korum Mall
Tata,Tiago Xta,Tata Tiago Xta,15000,petrol,automatic,585000,39.00,146250,"10,651",1.09,"Spinny  Hub, Neelkanth Business Park, Vidyavihar, Mumbai",Assured,Mumbai,09-06-2024,2024,6,2021,4,Neelkanth Business Park
Ford,Ecosport Trend,Ford Ecosport Trend,39000,petrol,manual,498000,12.77,62250,"9,064",1.09,"Spinny  Hub, Kohinoor Square Mall, Dadar, Mumbai",Assured,Mumbai,09-06-2024,2024,6,2017,8,Kohinoor Square Mall
Maruti,Suzuki Dzire,Maruti Suzuki Dzire,86000,petrol,manual,539000,6.27,134750,"9,811",1.09,"Spinny  Hub, Kohinoor Square Mall, Dadar, Mumbai",Budget,Mumbai,09-06-2024,2024,6,2021,4,Kohinoor Square Mall
Maruti,Suzuki Xl6,Maruti Suzuki Xl6,24000,petrol,manual,1231000,51.29,410333,"22,408",1.09,"Spinny  Hub, Kohinoor Square Mall, Dadar, Mumbai",Assured,Mumbai,09-06-2024,2024,6,2022,3,Kohinoor Square Mall
Hyundai,Grand I10,Hyundai Grand I10,17000,petrol,automatic,578000,34.00,82571,"10,521",1.09,"Spinny  Hub, Seawoods, Navi Mumbai",Assured,Mumbai,09-06-2024,2024,6,2018,7,Seawoods
Skoda,Rapid New,Skoda Rapid New,40000,petrol,manual,865000,21.63,173000,"15,745",1.09,"Spinny  Hub, Seawoods, Navi Mumbai",Assured,Mumbai,09-06-2024,2024,6,2020,5,Seawoods
Maruti,Suzuki Grand,Maruti Suzuki Grand,9000,petrol,manual,1389000,154.33,694500,"25,276",1.09,"Spinny  Hub, Korum Mall, Thane",Assured,Mumbai,09-06-2024,2024,6,2023,2,Korum Mall
Mahindra,Xuv500 W5,Mahindra Xuv500 W5,66000,diesel,manual,954000,14.45,136286,"18,156",1.14,"Spinny  Hub, Seawoods, Navi Mumbai",Assured,Mumbai,09-06-2024,2024,6,2018,7,Seawoods
Hyundai,New I20,Hyundai New I20,18000,petrol,automatic,998000,55.44,249500,"18,166",1.09,"Spinny  Hub, Kohinoor Square Mall, Dadar, Mumbai",Budget,Mumbai,09-06-2024,2024,6,2021,4,Kohinoor Square Mall
Volvo,V40 Cross,Volvo V40 Cross,45000,diesel,automatic,1439000,31.98,159889,"26,195",1.09,"Max Hub @ Neelkanth Business Park, Vidyavihar, Mumbai",Max,Mumbai,09-06-2024,2024,6,2016,9,Vidyavihar
Mercedes-Benz,C-Class C,Mercedes-Benz C-Class C,56000,petrol,automatic,3181000,56.80,454429,"57,908",1.09,"Max Hub @ Neelkanth Business Park, Vidyavihar, Mumbai",Max,Mumbai,09-06-2024,2024,6,2018,7,Vidyavihar
Mercedes-Benz,E-Class E220D,Mercedes-Benz E-Class E220D,57000,diesel,automatic,4217000,73.98,527125,"76,752",1.09,Max Hub @ Auto Hangar Advantage Prabhadevi,Max,Mumbai,09-06-2024,2024,6,2017,8,
Audi,A6 45,Audi A6 45,14000,petrol,automatic,4838000,345.57,967600,"88,059",1.09,Max Hub @ Auto Hangar Advantage Prabhadevi,Max,Mumbai,09-06-2024,2024,6,2020,5,
Jeep,Compass Trailhawk,Jeep Compass Trailhawk,53000,diesel,automatic,1868000,35.25,311333,"34,008",1.09,"Max Hub @ Neelkanth Business Park, Vidyavihar, Mumbai",Max,Mumbai,09-06-2024,2024,6,2019,6,Vidyavihar
Land,Rover Discovery,Land Rover Discovery,52000,diesel,automatic,4040000,77.69,577143,"73,535",1.09,Max Hub @ Auto Hangar Advantage Prabhadevi,Max,Mumbai,09-06-2024,2024,6,2018,7,
Mercedes-Benz,Gla 200,Mercedes-Benz Gla 200,33000,petrol,automatic,2020000,61.21,224444,"36,766",1.09,Max Hub @ Auto Hangar Advantage Prabhadevi,Max,Mumbai,09-06-2024,2024,6,2016,9,
Mercedes-Benz,Glc 300,Mercedes-Benz Glc 300,42000,petrol,automatic,4383000,104.36,547875,"79,786",1.09,Max Hub @ Auto Hangar Advantage Prabhadevi,Max,Mumbai,09-06-2024,2024,6,2017,8,
Maruti,Suzuki S-Presso,Maruti Suzuki S-Presso,17000,petrol,manual,398000,23.41,99500,"7,244",1.09,"Spinny  Hub, Neelkanth Business Park, Vidyavihar, Mumbai",Assured,Mumbai,09-06-2024,2024,6,2021,4,Neelkanth Business Park
Hyundai,Creta 1.6,Hyundai Creta 1.6,21000,petrol,automatic,954000,45.43,106000,"17,365",1.09,"Spinny  Hub, Neelkanth Business Park, Vidyavihar, Mumbai",Assured,Mumbai,09-06-2024,2024,6,2016,9,Neelkanth Business Park
Kia,Seltos Htx,Kia Seltos Htx,52000,petrol,manual,1150000,22.12,191667,"20,937",1.09,"Spinny  Hub Kandivali, Mumbai",Assured,Mumbai,09-06-2024,2024,6,2019,6,Mumbai
